URN,Name,UUID,Geometry
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/3/26","MERWEH RFW 1E GAT 2","655b2003-0507-352f-8805-d7ecc5330274","Polygon(List(List((4.417086795338157,51.907647975850182), (4.418058365923922,51.908597264696603), (4.418365328880014,51.908477078630526), (4.41739375437594,51.907527792297358), (4.417086795338157,51.907647975850182))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/3/27","MERWEH RFW 1E GAT 1","42c3f3e1-58a1-30e4-8a90-0623fbc22fcb","Polygon(List(List((4.419945615296114,51.910441093545636), (4.421189387130998,51.911656151935794), (4.421496362712844,51.911535957770454), (4.420252585862761,51.910320902597661), (4.419945615296114,51.910441093545636))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/11/55","BEERK ENGIE KADE zuid","eb9d156c-b63b-3280-aa4b-c95b68efe2e4","Polygon(List(List((4.071849066423327,51.942283528936805), (4.071608319618151,51.942384393091679), (4.071853096827613,51.942607587805568), (4.072093857085263,51.942506733186072), (4.071849066423327,51.942283528936805))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/2/207","LEKH  NZ","7df7b825-45a8-3b8e-abe5-ed3d21d2910b","Polygon(List(List((4.429932059189891,51.905853609138312), (4.431517094161473,51.906489282729829), (4.431714726987147,51.906300743325914), (4.430129695834109,51.90566507239415), (4.429932059189891,51.905853609138312))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/6/1755","DOKH  WZ","909b82eb-19cb-381e-88cd-c7a7adc12dfa","Polygon(List(List((4.420893245075089,51.897606786533196), (4.420948435267873,51.897339315795627), (4.420804320930719,51.897327934524682), (4.42074912989552,51.897595405192781), (4.420893245075089,51.897606786533196))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/32/2","HOLL IJSSEL ZWIJNENBURG IJSSELWERF","3ab18af4-80bc-340a-b02e-56a61b9e0998","Polygon(List(List((4.555367314368766,51.908554051438635), (4.558096917134216,51.908811254101629), (4.558184453919256,51.908455830420486), (4.55545487221303,51.908198629824582), (4.555367314368766,51.908554051438635))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/5/11","MAASH VAN LEEUWEN 1","a3844068-c500-3883-b981-e29c50a9d25a","Polygon(List(List((4.473704852707211,51.895383917965141), (4.473563629212985,51.895459862663245), (4.473465814324935,51.895511659366463), (4.472482152052987,51.896034279273984), (4.472429555658638,51.896062903528573), (4.472309101195312,51.896127583701521), (4.471909810908503,51.896346074136389), (4.470182669377185,51.89724168765882), (4.470369319348466,51.897379456288512), (4.472096463940633,51.896483840053271), (4.472102312885032,51.896480724255433), (4.472500580817628,51.896262793300139), (4.472620740163724,51.896198268836699), (4.472672769444882,51.896169955588647), (4.473654978429062,51.895648106611425), (4.473753683515835,51.895595833974888), (4.473895465299963,51.895519589568224), (4.473704852707211,51.895383917965141))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/7/218","BEATRIXH RST NOORD 2","348b4c55-ecd8-3d67-8ba3-9dadf6dfacb2","Polygon(List(List((4.423124075472973,51.880137547450289), (4.425033324479511,51.879720299135023), (4.426517767977802,51.879395906816747), (4.426757347230622,51.87934404079941), (4.426645143961531,51.879145515282985), (4.426405094320946,51.879197484187159), (4.424920176518842,51.879521979037428), (4.423011034130893,51.879939203884838), (4.422535817203906,51.880042888775357), (4.422648804177393,51.880241244045088), (4.423124075472973,51.880137547450289))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/7/568","ALEXANDERH KRAMER VASTGOED 2 (TV)","32b1774f-ebe0-3275-ba11-802ef8902426","Polygon(List(List((4.396738651127063,51.879643143142005), (4.396778674080147,51.879461466640464), (4.394619162114942,51.879284358805954), (4.394579129156152,51.879466034541231), (4.396738651127063,51.879643143142005))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/7/587","ALEXANDERH RST ZZ (WEST)","76a84bcc-f118-30ee-98f0-8994c0029524","Polygon(List(List((4.399759780296864,51.8797058880794), (4.396778674080147,51.879461466640464), (4.396721447683555,51.879728771740744), (4.399702571283142,51.879973194668402), (4.399759780296864,51.8797058880794))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/7/485","1E EEMH TEBEZO STG","0cfa96d8-ae3f-3d21-9b1e-7648924e1d30","Polygon(List(List((4.416942961903725,51.889330389563675), (4.416258879176085,51.889481368435547), (4.416297918704776,51.889549098410619), (4.416982002528414,51.889398110327683), (4.416942961903725,51.889330389563675))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/8/240","NIEUWE MAAS REKO KADE","da5dad31-fd4e-3eac-abbb-3bfbe1e28ceb","Polygon(List(List((4.333040377254036,51.892295450511355), (4.33305969500127,51.892147630844072), (4.325385731903926,51.891763464933014), (4.325366389115587,51.891911283275952), (4.333040377254036,51.892295450511355))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/605","3E PET VOPAK L-STG 3","f58167e0-481d-3336-9c37-c7e01d9db625","Polygon(List(List((4.305882516708708,51.882237561312408), (4.306112982150647,51.883033807280675), (4.306277385118693,51.883015576833479), (4.306046918177905,51.882219336583574), (4.305882516708708,51.882237561312408))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/17/8","VULCAANH  STG","9f504d25-5d6d-39f5-aa53-f58d71ab1fc5","Polygon(List(List((4.362249583652538,51.908477832563428), (4.363523905853452,51.908295805059304), (4.363486299649008,51.908195094105992), (4.362211980156647,51.908377121211878), (4.362249583652538,51.908477832563428))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/86","SINT-LAURENSH EMR KADE","1de4f3b1-5861-3a41-af2b-c042d31f1fa4","Polygon(List(List((4.274897342261189,51.892141562067835), (4.275884623621884,51.890253263480993), (4.275442361452349,51.890164739501131), (4.274455063587724,51.892053031648352), (4.274897342261189,51.892141562067835))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/19/3","NIEUWE WATERWEG STENALINE 2","96dec9df-ffab-34fb-8b2d-0e5790b1f071","Polygon(List(List((4.131426334242599,51.973578798458554), (4.134214574892881,51.972135429106082), (4.133909826246698,51.971910877541688), (4.131121589870908,51.973354239729261), (4.131426334242599,51.973578798458554))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/6/1281","WAALH 1 WESTERSTUW NZ 2","6df518fc-5903-31a7-93ba-7553a9cc4760","Polygon(List(List((4.443599511888917,51.895977275561329), (4.445697245310805,51.89561211385459), (4.445531976448165,51.89524872760304), (4.443435942923498,51.895613593424862), (4.443434258674439,51.895613886414402), (4.443597914768864,51.895973692381588), (4.443599511888917,51.895977275561329))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/172","BOTLEK MAASTANK ZEESTG","844df45d-f742-3ce2-86f1-86ae81857043","Polygon(List(List((4.288747773241864,51.884246811492297), (4.28570846572909,51.883636611251809), (4.285563688452079,51.883912752388817), (4.28860301260359,51.884522956401476), (4.288747773241864,51.884246811492297))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/78/221","KALKH  KADE","b28b953a-1bec-3125-b8ed-d4121acf1df9","Polygon(List(List((4.654744353489552,51.811848064952471), (4.656169550374171,51.812802746981234), (4.656650170312687,51.813138174861301), (4.657130176997849,51.813468836505365), (4.657291877427038,51.813378656640161), (4.654924352898777,51.81174768263822), (4.654744353489552,51.811848064952471))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/17/61","NIEUWE MAAS STRUYKVERWO PALEN","a7e3be3c-9e8d-3319-a803-053ca8a8443a","Polygon(List(List((4.335401854654861,51.896468117344632), (4.335425505055607,51.896379436619924), (4.333418736250891,51.896174568732739), (4.333395080553265,51.896263249032216), (4.335401854654861,51.896468117344632))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/72/12","BENEDEN MERWEDE HBR ANKER-/KOPPELPLAATS DUWBAKKEN","a49b4bbb-17b2-32b4-a785-e8c157f66974","Polygon(List(List((4.684699773174644,51.822112002020788), (4.691759472741648,51.82314060329572), (4.692074780550448,51.822309376401726), (4.685015202373521,51.821280794212889), (4.684699773174644,51.822112002020788))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/748","BOTLEK RUBIS STG 1A","ce738d95-5509-3bc5-aa88-1f95593850c4","Polygon(List(List((4.280904981718279,51.883026438610464), (4.281046875061081,51.882752556372928), (4.277935158094278,51.882135090304764), (4.277793247810045,51.882408968755577), (4.280904981718279,51.883026438610464))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/6/979","WAALH 8  BOEI 34","2d5691a3-6476-38c9-8825-c0c436ab35cb","Polygon(List(List((4.441054790473491,51.88616193072437), (4.437001133434178,51.884834856349627), (4.436797362661784,51.885073195194543), (4.440851035078667,51.886400276598714), (4.441054790473491,51.88616193072437))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/6/975","WAALH 4  BOEI 26","04fbe2a4-9265-3515-9c7f-089d844a8e25","Polygon(List(List((4.450960742453614,51.885466495468741), (4.450837646340457,51.885207837576715), (4.446915360018117,51.885922569193347), (4.447038438383863,51.88618123114464), (4.450960742453614,51.885466495468741))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/6/674","WAALH 8 MARCOR BOEI 32","ca370058-b5d9-36d7-9ecf-ec2e697680be","Polygon(List(List((4.441852549575093,51.885023448186423), (4.438034239849972,51.883900522339196), (4.437847203995142,51.884144058903253), (4.441665532551009,51.8852669908579), (4.441852549575093,51.885023448186423))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/16/17","WILTONH DAMEN DOK 8","6a921dca-a4ac-3ad5-86fc-f70bb2d4a58d","Polygon(List(List((4.38632185019739,51.902020654996306), (4.38336435737081,51.90071607300942), (4.383111283961719,51.900935610329121), (4.386068780894368,51.902240198642531), (4.38632185019739,51.902020654996306))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/79/57","WEST INSTEEKH KOLB 1","78dfb9b7-bfd9-36b9-a9f6-027cdbd03fc7","Polygon(List(List((4.575986583042584,51.680599410193068), (4.575617615985118,51.681468485523737), (4.575897223090164,51.681514358776184), (4.576266185161028,51.680645282557713), (4.575986583042584,51.680599410193068))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/8/163","2E PET  STG 0","1b81dc75-3426-3e9c-bc30-079a88a78820","Polygon(List(List((4.366812726439957,51.890859234157709), (4.367129168557543,51.890936031834258), (4.368354385113681,51.88900315771663), (4.368037954457916,51.888926363351906), (4.366812726439957,51.890859234157709))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/32/3","HOLL IJSSEL DUTCHSHIP STG","e43e1a58-ac81-3f42-9b80-08f53647378b","Polygon(List(List((4.550529167635935,51.907579405702677), (4.554649915191667,51.908459606017509), (4.554887079298329,51.908034815597794), (4.550766365945019,51.90715462362563), (4.550529167635935,51.907579405702677))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/11/131","YANGTZEK EUROMAX YANGT-3","77823c89-2ea3-388e-bccd-7b1d54b9c03a","Polygon(List(List((4.040215016283569,51.971982985589058), (4.026594220789385,51.975147415001921), (4.027326779033588,51.9763504002389), (4.040947889637321,51.973185887612026), (4.040215016283569,51.971982985589058))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/71/24","UILENH  1","07b1c7ab-4cc4-3733-aecb-c0878d391991","Polygon(List(List((4.634351527237333,51.803833648553756), (4.634045278657552,51.803751852592029), (4.633207724546576,51.804957041331697), (4.633513981220529,51.805038839490834), (4.634351527237333,51.803833648553756))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/975","SEINEH  STEINWEG KADE","301e8721-135f-3f3d-873e-42ecc7d9dbcd","Polygon(List(List((4.237154832384241,51.883157689202093), (4.241897075583783,51.881500255619905), (4.241611392144225,51.881187215525038), (4.236869171600641,51.882844637706739), (4.237154832384241,51.883157689202093))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/7/526","FRISOH UWT KADE NZ, DEPOT 2","2567a3db-965d-370e-b25d-f2fc64f388be","Polygon(List(List((4.415182223182453,51.885820126221688), (4.415009140792481,51.885514798058217), (4.412748099766662,51.886005588432283), (4.412921168652585,51.886310919873971), (4.415182223182453,51.885820126221688))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/749","BOTLEK RUBIS STG 1B","038a82c9-f204-3318-aaa0-48082fe4ff23","Polygon(List(List((4.277555661364421,51.881856713294262), (4.279740752335301,51.882290327473221), (4.279816136854667,51.882144828195074), (4.277631052203509,51.881711215428837), (4.277555661364421,51.881856713294262))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/751","OUDE MAAS CETEM STG","fd7aec43-6443-3320-b54f-bc726a67e6ec","Polygon(List(List((4.323918848343557,51.881809893603304), (4.324226229129109,51.881863861453212), (4.324436307728258,51.881405576004937), (4.324128934106972,51.88135161144514), (4.323918848343557,51.881809893603304))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/756","3E PET LBC BUITENKANT C-ZUID","fa8f776d-5061-317b-ad29-d4d38eab27f4","Polygon(List(List((4.310135786839478,51.886737704486862), (4.310761226947029,51.886668433263473), (4.310190574326117,51.884695464758082), (4.309565160817984,51.884764733034991), (4.310135786839478,51.886737704486862))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/1/15","PARKH  OCEAN PARADISE","71b24dd1-a3aa-393d-bd0d-1f370a8ad877","Polygon(List(List((4.466467556809498,51.903279150750919), (4.466098436280904,51.903865417946726), (4.466436937346311,51.903946965245197), (4.466806054143419,51.90336069698327), (4.466467556809498,51.903279150750919))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/1/29","PARKH WATERTAXI WATERTAXI","baa3b43c-c6c5-303d-bc14-4758a5c6f753","Polygon(List(List((4.465946970729674,51.9039756014513), (4.466014463710004,51.903992238440523), (4.46606825000498,51.903908742707088), (4.466000759998743,51.903892107569114), (4.465946970729674,51.9039756014513))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/14/94","NIEUWE MAAS  KADE 2","a50e160e-8945-32be-879e-88d91b667629","Polygon(List(List((4.485132289607614,51.912165203448517), (4.48506376276598,51.912092377415384), (4.48495688581428,51.911975973449081), (4.484823648543365,51.911831777841854), (4.484693564907376,51.911683801359814), (4.484569614343547,51.911536823738487), (4.484516874099878,51.911476771169383), (4.484364230594346,51.911518862355024), (4.484415308529365,51.911576354814351), (4.484546352799228,51.911729557854585), (4.484674612415566,51.911874837353913), (4.484808888262492,51.912022883792353), (4.484911993132119,51.912133648162488), (4.484987809899608,51.912213440791362), (4.485087446165218,51.912316969402916), (4.48515281531215,51.912382178393081), (4.485262774944083,51.912491777079133), (4.485349903861129,51.9125765560389), (4.485488366032366,51.912708856752957), (4.485569021753174,51.91277872749238), (4.485708862960952,51.912722604885566), (4.485625373593662,51.912651757900498), (4.485495720817741,51.912528063341028), (4.485411224541167,51.912446077716567), (4.485298781865158,51.912338668648452), (4.485233955075412,51.912273006375429), (4.485132289607614,51.912165203448517))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/14/95","NIEUWE MAAS  KADE 3","7cc1251f-e6a8-3d70-9a49-6c3ad0cf07f7","Polygon(List(List((4.485591646479087,51.912797840334001), (4.486420978795168,51.913364069478284), (4.486544849949945,51.913294678345181), (4.485715518796256,51.912728450080358), (4.485591646479087,51.912797840334001))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/14/96","WATERTORENH  KADE","e6965ef5-7275-3e23-9951-e7dcc2de2ce4","Polygon(List(List((4.519854237973116,51.912922275558302), (4.518675381628205,51.911004215065603), (4.518607458732,51.911020181294994), (4.519786314024885,51.912938243368906), (4.519854237973116,51.912922275558302))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/14/90","NIEUWE MAAS ALPHATRON PAAL","79577e3d-b0ee-3015-8b03-b51f157651f2","Polygon(List(List((4.532988114874192,51.902847947702433), (4.534323627163634,51.903202045836281), (4.534389455448284,51.903107042023834), (4.533053945453936,51.902752944638941), (4.532988114874192,51.902847947702433))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/14/89","NIEUWE MAAS VAN OORD PONTON","b08663be-3ca4-3b0e-aed4-5e5f187462d4","Polygon(List(List((4.538263405712738,51.904134728055311), (4.5382027992936,51.904231052607443), (4.538609036641986,51.904328849036403), (4.538669643777884,51.904232524284829), (4.538263405712738,51.904134728055311))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/15/53","NIEUWE MAAS AMT DUWBAK","9588479b-20ec-344b-bd05-5f49be62fd06","Polygon(List(List((4.569149540133627,51.901530395118094), (4.569106885388321,51.901798743365624), (4.571709718900494,51.901957033223304), (4.571752359723648,51.901688684013976), (4.569149540133627,51.901530395118094))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/15/52","NIEUWE MAAS AQUABUS PONTON NZ","9ec9da98-89ec-308b-b7a0-0e3507ba222f","Polygon(List(List((4.514392444897634,51.906236108317287), (4.514231899811267,51.906486799429814), (4.514367001431498,51.906519900760671), (4.514527544449182,51.906269208553745), (4.514392444897634,51.906236108317287))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/15/50","KONINGSH WATERTAXI PONTON ZW","30b2a506-b29a-380c-bbe3-8dc34e262669","Polygon(List(List((4.502799893148038,51.914687832465368), (4.502751224200658,51.914721206283652), (4.502859157668108,51.914781400631469), (4.502907825147795,51.914748026757806), (4.502799893148038,51.914687832465368))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/15/51","KONINGSH  BRANDBLUS STG","6cffb373-97c6-37b8-95ca-c7001d292e29","Polygon(List(List((4.503084612388673,51.914870850069768), (4.503036044123196,51.914904278694792), (4.503360381287624,51.915084491637494), (4.503408949508217,51.915051062879115), (4.503084612388673,51.914870850069768))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/15/49","KONINGSH WATERTAXI PONTON","3a5925b0-70d4-3201-a99e-8249a3a4555c","Polygon(List(List((4.496612860825842,51.912735492355786), (4.496723006942378,51.912794129871237), (4.496770412856412,51.912760070310604), (4.496660266760963,51.912701432839278), (4.496612860825842,51.912735492355786))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/6/976","WAALH 4  BOEI 27","270d135f-4812-3255-959b-3fb15ac71640","Polygon(List(List((4.451530098296872,51.884181124130379), (4.451428416423586,51.883918928593438), (4.44743622075968,51.884511765765794), (4.447537880620677,51.884773966482271), (4.451530098296872,51.884181124130379))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/6/977","WAALH CG  BOEI 29","3e1182d8-3362-319e-9363-261e368c370b","Polygon(List(List((4.444992025370027,51.883689181184963), (4.440694117814711,51.882584985490581), (4.440527048111733,51.882834015700197), (4.444824972377373,51.883938217497338), (4.444992025370027,51.883689181184963))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/71/22","SCHOKH HBR 1","a9420fa9-e95a-3658-9800-60a1ae9d5d1d","Polygon(List(List((4.628588762959925,51.804530988085503), (4.629750926709872,51.802786378002097), (4.629596823702361,51.802746923031485), (4.628434655022212,51.804491531586493), (4.628588762959925,51.804530988085503))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/71/23","SCHOKH HBR 2","85994e15-b5fa-3eae-afe2-9eec4017ce53","Polygon(List(List((4.628269862265679,51.802366056123077), (4.6272997735473,51.803916307644442), (4.627455216907112,51.803953693408168), (4.628425301098622,51.802403440599178), (4.628269862265679,51.802366056123077))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/30/4","BENEDEN MERWEDE DAMEN Kade","14a9bf54-e2e5-3c95-92bf-d698de5de242","Polygon(List(List((4.853975703743425,51.820088001018043), (4.855121939425064,51.820638729129243), (4.855344106232355,51.820461141102165), (4.854197870886569,51.819910415145387), (4.853975703743425,51.820088001018043))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/33/1","OUDE MAAS  KADE","95957346-f6be-3efe-95f8-18cec14259af","Polygon(List(List((4.508776390538319,51.835267179896881), (4.508543870484506,51.835374717445639), (4.509585394771576,51.836239012157051), (4.509817916807463,51.836131473459503), (4.508776390538319,51.835267179896881))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/30/3","BENEDEN MERWEDE BREEJEN Kade","06eb02e8-7b33-3981-8949-8c5c58f42d0b","Polygon(List(List((4.879689312256261,51.819425548925288), (4.881606325989647,51.819672454475764), (4.881680100112811,51.819452447534005), (4.879763095325266,51.819205543194187), (4.879689312256261,51.819425548925288))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/34/2","MERCON Kade","e7e05b0e-d427-37d9-9833-2304ff22944a","Polygon(List(List((4.957680462575297,51.827835170127507), (4.959925906752387,51.827471246827116), (4.959852486721031,51.827297332354249), (4.957607050626375,51.827661254266616), (4.957680462575297,51.827835170127507))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/32/4","OLTHOFF Kade","41230e27-9c52-331f-86a0-3925ba929bbc","Polygon(List(List((4.571317092949726,51.912469216468409), (4.571879024813195,51.912754157005125), (4.572017500781695,51.91265244467786), (4.571455569304812,51.912367504800308), (4.571317092949726,51.912469216468409))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/11/401","HARTELH  DBA 4","3f3f22b1-096d-393b-933b-f2dec67df240","Polygon(List(List((4.038184836336636,51.933251444784339), (4.037720925424927,51.932867842511264), (4.035906164979595,51.933723646837542), (4.036370069098637,51.934107256204982), (4.038184836336636,51.933251444784339))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/317","4E PET KRVE 1","f4f597fc-da6f-37e9-ae05-de073532e926","Polygon(List(List((4.148283413749297,51.949373102535667), (4.148370244535911,51.949378493990572), (4.148442954348073,51.948931355452004), (4.148356124416562,51.948925964053188), (4.148283413749297,51.949373102535667))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/78/167","WILHELMINAH HBR B 3-4","96c22e45-0d29-343b-80bd-0e52daf7ba1d","Polygon(List(List((4.64571019050723,51.795257676885178), (4.643516164811569,51.795287124080311), (4.643519571518606,51.795376980703622), (4.645713598655698,51.795347535232715), (4.64571019050723,51.795257676885178))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/11/582","YANGTZEK FAIRPLAY 1","cd35cb87-1174-3838-bde8-2c4ed86a2a19","Polygon(List(List((4.045569703630268,51.971696686393429), (4.045093029247768,51.971807508914722), (4.045169929704954,51.971933681255095), (4.045646603788716,51.971822858411521), (4.045569703630268,51.971696686393429))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/11/583","YANGTZEK FAIRPLAY 2","e1428198-0294-3e27-9915-d271ec429e38","Polygon(List(List((4.045569703630268,51.971696686393429), (4.045492803928386,51.971570513425704), (4.045016130675314,51.971681336539945), (4.045093029247768,51.971807508914722), (4.045569703630268,51.971696686393429))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/11/448","MISSISSIPPIH  DBA D","90de6754-3e1a-3bce-9b39-82d89b4d995f","Polygon(List(List((4.046380156343398,51.931309348284792), (4.045831395069688,51.930991453491977), (4.044303287547074,51.932020534655209), (4.044852053354214,51.932338436577297), (4.046380156343398,51.931309348284792))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/905","4E PET KRVE 2","f184cebe-19e7-359a-a2fd-7361035a2f1a","Polygon(List(List((4.148428132708425,51.949382088268429), (4.148514966439296,51.949387479647214), (4.1485876748261,51.948940341015145), (4.148500836034195,51.948934953225795), (4.148428132708425,51.949382088268429))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/478","SINT-LAURENSH  B 62","39f74abe-2629-3b31-8d0f-a4351c71be90","Polygon(List(List((4.272116514735129,51.893054419738895), (4.272524521150599,51.893149181347546), (4.274137575577237,51.890490311133135), (4.273729592660795,51.890395556979179), (4.272116514735129,51.893054419738895))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/8/156","2E PET  BOEIPAAL 50","65637048-85db-3907-a519-00e29f56754b","Polygon(List(List((4.377693812508007,51.887150074565589), (4.377660161880026,51.887062639889656), (4.3751167759953,51.887437419157699), (4.375150421949347,51.887524854545745), (4.377693812508007,51.887150074565589))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/15/35","NIEUWE MAAS  MERODE 1","fd830c6a-da10-35d6-a196-e6f54e1c05ba","Polygon(List(List((4.563170452601831,51.902414866738283), (4.562404997123926,51.902635721701607), (4.563014780710852,51.903451558507314), (4.5635955405079,51.903283993413559), (4.568893082002456,51.902784780187766), (4.569927223288676,51.902846040232653), (4.569286986573407,51.901905193243003), (4.568852285908451,51.901879441613929), (4.563170452601831,51.902414866738283))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/76/3","NOORD T AMBACHT WERF","c05be2a8-2c09-354a-a9cf-4e7f00e3892b","Polygon(List(List((4.654352075510847,51.853579872460003), (4.653083108159849,51.852979871123452), (4.652818864322242,51.853194183628077), (4.654087834163827,51.853794187809541), (4.654352075510847,51.853579872460003))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/78/161","WILHELMINAH HBR B 5-8","5d4d0214-00fe-30f7-a450-bd2f9dbc1984","Polygon(List(List((4.645006159554642,51.794414457486134), (4.642764228916234,51.794046237488402), (4.642727111726813,51.794133122409434), (4.644969046344499,51.79450134491826), (4.645006159554642,51.794414457486134))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/15/48","NIEUWE MAAS WATERTAXI PONTON","a5bf4d99-e0ba-347c-8473-83441c575e09","Polygon(List(List((4.496233177762772,51.91570877102825), (4.496188168571682,51.915744053934851), (4.496302280218655,51.915799721411908), (4.496347289376438,51.915764438461729), (4.496233177762772,51.91570877102825))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/1/33","NIEUWE MAAS  LLOYDKADE 1","fc3e2909-f1f5-3d09-b0cf-b1fc00130c46","Polygon(List(List((4.454123357863829,51.901098395747752), (4.45499078394528,51.901044606303252), (4.454973392374898,51.900937287838538), (4.454105968344821,51.900991077160377), (4.454123357863829,51.901098395747752))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/8/229","1E PET SHELL 1","ab06aae4-f551-3760-b13f-030878ea415d","Polygon(List(List((4.344783423867216,51.889212614556712), (4.344354880030371,51.88916371373174), (4.344263535188093,51.889470199258412), (4.343942130594987,51.890548550002016), (4.344370684252829,51.890597452332763), (4.344692081841294,51.889519100422312), (4.344783423867216,51.889212614556712))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/593","3E PET EXXONMOBIL 3 ZZ","187d7ac2-88f8-3b4f-b51f-8e13bc1cddfe","Polygon(List(List((4.293705063349045,51.876621894818811), (4.293749784320977,51.87653638344576), (4.292782684048279,51.876342626790986), (4.291884670900232,51.87616270317821), (4.291839948217444,51.876248213849628), (4.293705063349045,51.876621894818811))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/634","2E WERKH STR 69 BINNEN","7e9a1af2-6300-362b-8034-5e73b252c42e","Polygon(List(List((4.28766145467918,51.886973230225216), (4.288268763557848,51.885819517726738), (4.288089230118618,51.885783329269572), (4.287481917137218,51.886937040833416), (4.28766145467918,51.886973230225216))))"
